timestamp,blaine_pv_read,blaine_target_read,clinker_pv_read,clinker_%_pv_read,clinker_%_sp_read,clinker_grade_b_pv_read,clinker_grade_b_%_pv_read,clinker_grade_b_%_sp_read,dust_pv_read,electronic_ear_pv_read,elevator_load_a_pv_read,elevator_load_kw_pv_read,fls_dust_pv_read,fls_dust_%_pv_read,fls_dust_%_sp_read,fresh_feed_pv_read,fresh_feed_sp_read,grinding_aid_tda_pv_read,grinding_aid_tipa_pv_read,gypsum_pv_read,gypsum_%_pv_read,gypsum_%_sp_read,limestone_pv_read,limestone_%_pv_read,limestone_%_sp_read,livebit_plc_pv_read,mill_exit_pressure_pv_read,mill_fan_load_a_pv_read,mill_fan_load_a_sp_read,mill_fan_damper_pv_read,mill_fan_damper_high_limit_read,mill_fan_damper_low_limit_read,mill_fan_damper_is_saturated_hl_read,mill_fan_damper_is_saturated_ll_read,mill_kw_pv_read,rea_gypsum_pv_read,rea_gypsum_%_pv_read,rea_gypsum_%_sp_read,recipe_type_pv_read,rejects_pv_read,residue_pv_read,residue_target_read,rto_ready_pv_read,rto_selected_pv_read,separator_exit_temperature_pv_read,separator_fan_damper_pv_read,separator_fan_damper_high_limit_read,separator_fan_damper_low_limit_read,separator_fan_damper_is_saturated_hl_read,separator_fan_damper_is_saturated_ll_read,separator_fan_load_a_pv_read,separator_fan_load_a_sp_read,separator_load_a_pv_read,separator_speed_pv_read,separator_speed_sp_read,total_feed_pv_read,water_flow_pv_read
2025-02-07 21:57:00,5230.0,5200.0,54.55729,78.10687,63.0,0.0,0.0,30.5,0.05848122,100.8608,85.97367,0.0,3.211802,4.598172,0.0,69.84954,68.64504,432.2996,0.0,2.623697,3.756212,3.5,10.28646,14.74213,3.0,22.0,-24.88245,143.75,143.8259,69.44444,65.0,45.0,1,0,3724.0,0.01898776,0.0,0.0,16.0,184.8958,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.9097,526.9097,292.4524,1381.725,1390,254.7454,13.74463
2025-02-07 21:57:30,5230.0,5200.0,54.71354,78.56163,63.0,0.0,0.0,30.5,0.05848122,100.557,86.55237,0.0,2.881941,4.138098,0.0,69.6441,68.53217,431.1738,0.0,2.630208,3.776641,3.5,10.28736,14.77133,3.0,5.0,-24.96383,142.8819,143.8477,69.44444,65.0,45.0,1,0,3750.0,0.01898776,0.0,0.0,16.0,182.581,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,525.7523,525.7523,288.9432,1382.675,1390,252.2251,13.74463
2025-02-07 21:58:00,5230.0,5200.0,54.55729,78.4588,63.0,0.0,0.0,30.5,0.05848122,100.6691,86.97193,0.0,2.829857,4.063313,0.0,69.6441,68.41808,431.1738,0.0,2.642686,3.794558,3.5,10.31901,14.81678,3.0,30.0,-24.75224,144.3576,143.9019,69.44444,65.0,45.0,1,0,3751.0,0.01898776,0.0,0.0,16.0,186.0532,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,525.463,525.463,301.476,1382.675,1390,255.6973,13.74463
2025-02-07 21:58:30,5230.0,5200.0,54.48568,78.4659,63.0,0.0,0.0,30.5,0.05848122,100.6872,88.40422,0.0,2.86458,4.125339,0.0,69.43866,68.41808,432.2996,0.0,2.62641,3.782345,3.5,10.28736,14.81504,3.0,13.0,-24.86617,144.8785,144.0321,69.44444,65.0,45.0,1,0,3770.0,0.01898776,0.0,0.0,16.0,193.1424,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.6204,526.6204,295.9616,1381.793,1390,262.581,13.74463
2025-02-07 21:59:00,5230.0,5200.0,54.62891,78.44011,63.0,0.0,0.0,30.5,0.05848122,101.0453,87.6302,0.0,2.881941,4.138098,0.0,69.6441,68.30423,432.2996,0.0,2.632378,3.779757,3.5,10.28555,14.75445,3.0,38.0,-25.11032,142.8819,144.1298,69.44444,65.0,45.0,1,0,3744.0,0.01898776,0.0,0.0,16.0,188.8021,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.9097,526.9097,291.9511,1380.369,1390,258.4462,13.74463
2025-02-07 21:59:30,5230.0,5200.0,54.62891,78.2094,63.0,0.0,0.0,30.5,0.05848122,99.88064,87.36979,0.0,3.211802,4.598172,0.0,69.84954,68.30423,432.2996,0.0,2.623697,3.756212,3.5,10.31449,14.76673,3.0,20.0,-24.89873,143.8368,143.7717,69.44444,65.0,45.0,1,0,3736.0,0.01898776,0.0,0.0,16.0,184.8958,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,526.6204,526.6204,292.7031,1382.268,1390,254.7454,13.74463
2025-02-07 22:00:00,5230.0,5200.0,54.62891,77.75203,63.0,0.0,0.0,30.5,0.05848122,100.1917,90.06799,0.0,3.420135,4.867798,0.0,70.26042,68.18557,432.2996,0.0,2.630208,3.743512,3.5,10.31178,14.67651,3.0,3.0,-24.58948,143.316,144.1406,69.44444,65.0,45.0,1,0,3771.0,0.01898776,0.0,0.0,16.0,190.1042,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.3055,524.3055,307.7424,1382.471,1390,260.3646,13.74463
2025-02-07 22:00:30,5230.0,5200.0,54.62239,77.51611,63.0,0.0,0.0,30.5,0.05848122,100.3111,89.95226,0.0,3.576385,5.075345,0.0,70.46586,68.18557,432.2996,0.0,2.618272,3.71566,3.5,10.30726,14.62731,3.0,28.0,-25.01266,143.0556,143.4896,69.44444,65.0,45.0,1,0,3732.0,0.01898776,0.0,0.0,16.0,200.9549,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.5949,524.5949,287.4393,1384.981,1390,271.4207,13.74463
2025-02-07 22:01:00,5230.0,5200.0,54.54427,77.85923,63.0,0.0,0.0,30.5,0.05848122,100.6691,89.94502,0.0,3.541663,5.055548,0.0,70.05498,68.07669,431.1738,0.0,2.634548,3.760686,3.5,10.27922,14.67308,3.0,11.0,-24.86617,144.6181,143.5872,69.44444,65.0,45.0,1,0,3739.0,0.01898776,0.0,0.0,16.0,205.1505,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.8843,524.8843,285.4341,1383.896,1390,275.2054,13.74463
2025-02-07 22:01:30,5230.0,5200.0,54.54427,78.20323,63.0,0.0,0.0,30.5,0.05848122,100.2568,88.67188,0.0,3.003469,4.306245,0.0,69.54138,68.07669,431.1738,0.0,2.619357,3.755522,3.5,10.27018,14.72495,3.0,36.0,-25.33819,143.4896,143.5547,69.44444,65.0,45.0,1,0,3757.0,0.01898776,0.0,0.0,16.0,199.3634,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,525.1736,525.1736,292.7031,1382.675,1390,269.1102,13.74463
2025-02-07 22:02:00,5230.0,5200.0,54.62239,78.5466,63.0,0.0,0.0,30.5,0.05848122,100.1194,87.62297,0.0,2.777774,3.994419,0.0,69.54138,67.97585,431.1738,0.0,2.638345,3.793921,3.5,10.28284,14.78665,3.0,19.0,-25.22425,143.6632,143.1315,69.44444,65.0,45.0,1,0,3763.0,0.01898776,0.0,0.0,16.0,203.2697,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,523.4375,523.4375,305.2358,1382.403,1390,272.811,13.74463
2025-02-07 22:02:30,5230.0,5200.0,54.62239,78.77934,63.0,0.0,0.0,30.5,0.05848122,100.6438,88.67188,0.0,2.673607,3.85602,0.0,69.33594,67.85797,431.1738,0.0,2.619357,3.777777,3.5,10.29369,14.84611,3.0,2.0,-24.94756,142.6215,143.5764,69.44444,65.0,45.0,1,0,3745.0,0.01898776,0.0,0.0,16.0,208.478,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.5949,524.5949,284.6821,1383.014,1390,277.814,13.74463
2025-02-07 22:03:00,5230.0,5200.0,54.63541,78.79812,63.0,0.0,0.0,30.5,0.05848122,100.8825,87.31192,0.0,2.673607,3.805941,0.0,69.33594,67.85797,431.1738,0.0,2.641058,3.809076,3.5,10.30816,14.86698,3.0,27.0,-24.78479,144.2708,143.4353,69.44444,65.0,45.0,1,0,3769.0,0.01898776,0.0,0.0,16.0,194.1551,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.8843,524.8843,292.2018,1383.014,1390,263.491,13.74463
2025-02-07 22:03:30,5230.0,5200.0,54.55729,78.91927,63.0,0.0,0.0,30.5,0.05848122,100.3328,84.51244,0.0,2.534719,3.66657,0.0,69.1305,67.73626,432.2996,0.0,2.619357,3.789003,3.5,10.24396,14.81829,3.0,10.0,-24.98011,142.4479,143.099,69.44444,65.0,45.0,1,0,3744.0,0.01898776,0.0,0.0,16.0,190.8275,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.8843,524.8843,297.7162,1380.911,1390,259.958,13.74463
2025-02-07 22:04:00,5230.0,5200.0,54.55729,78.45299,63.0,0.0,0.0,30.5,0.05848122,101.2587,85.77836,0.0,2.847219,4.09428,0.0,69.54138,67.73626,432.2996,0.0,2.634548,3.78846,3.5,10.30093,14.81266,3.0,35.0,-24.67086,144.184,143.1098,69.44444,65.0,45.0,1,0,3786.0,0.01898776,0.0,0.0,16.0,194.4444,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,523.7269,523.7269,292.4524,1382.268,1390,263.9858,13.74463
2025-02-07 22:04:30,5230.0,5200.0,53.97135,77.95586,63.0,0.0,0.0,30.5,0.05848122,101.1429,88.85272,0.0,2.812496,4.092712,0.0,69.23322,67.61397,432.2996,0.0,2.59006,3.741065,3.5,10.18971,14.82794,3.0,18.0,-25.02894,142.9688,143.3377,69.44444,65.0,45.0,1,0,3765.0,0.01898776,0.0,0.0,16.0,190.5382,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,523.4375,523.4375,297.7162,1381.929,1390,259.7714,13.74463
2025-02-07 22:05:00,5230.0,5200.0,53.27474,78.23922,63.0,0.0,0.0,30.5,0.05848122,100.8536,88.99739,0.0,2.934024,4.314704,0.0,68.00058,67.61397,431.1738,0.0,2.574869,3.78654,3.5,10.03689,14.76001,3.0,0.0,-25.17542,144.8785,143.4028,69.44444,65.0,45.0,1,0,3773.0,0.01898776,0.0,0.0,16.0,188.8021,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,523.4375,523.4375,290.6978,1383.624,1390,256.8027,13.74463
2025-02-07 22:05:30,5230.0,5200.0,53.45703,78.37582,63.0,0.0,0.0,30.5,0.05848122,101.0597,85.83623,0.0,2.829857,4.148984,0.0,68.20602,67.50346,431.1738,0.0,2.58789,3.794225,3.5,10.04051,14.72085,3.0,25.0,-25.14287,142.7083,143.457,69.44444,65.0,45.0,1,0,3757.0,0.01898776,0.0,0.0,16.0,193.1424,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.0162,524.0162,287.6899,1384.031,1390,261.3484,13.74463
2025-02-07 22:06:00,5230.0,5200.0,53.15104,78.39948,63.0,0.0,0.0,30.5,0.05848122,101.3708,86.30642,0.0,2.829857,4.17413,0.0,67.79514,67.50346,431.1738,0.0,2.580294,3.806017,3.5,10.04413,14.81541,3.0,8.0,-25.1917,142.3611,143.6632,69.44444,65.0,45.0,1,0,3766.0,0.01898776,0.0,0.0,16.0,201.5336,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.8843,524.8843,294.4576,1383.624,1390,269.3287,13.74463
2025-02-07 22:06:30,5230.0,5200.0,53.15104,78.16263,63.0,0.0,0.0,30.5,0.05848122,100.4919,91.50029,0.0,3.003469,4.416828,0.0,68.00058,67.39288,432.2996,0.0,2.573241,3.784147,3.5,10.04865,14.7773,3.0,33.0,-25.20798,143.5764,143.5981,69.44444,65.0,45.0,1,0,3744.0,0.01898776,0.0,0.0,16.0,196.1806,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.8843,524.8843,297.2149,1382.268,1390,264.1812,13.74463
2025-02-07 22:07:00,5230.0,5200.0,53.22266,78.0322,63.0,0.0,0.0,30.5,0.05848122,100.6438,91.42072,0.0,3.142357,4.607155,0.0,68.20602,67.39288,432.2996,0.0,2.574327,3.774339,3.5,10.04865,14.73279,3.0,15.0,-25.37074,142.9688,143.1532,69.44444,65.0,45.0,1,0,3748.0,0.01898776,0.0,0.0,16.0,195.0231,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,524.3055,524.3055,290.6978,1383.624,1390,263.2292,13.74463
2025-02-07 22:07:30,5230.0,5200.0,53.22266,78.0322,63.0,0.0,0.0,30.5,0.05848122,99.98191,89.52546,0.0,3.246524,4.759879,0.0,68.20602,67.29224,432.2996,0.0,2.567273,3.763998,3.5,10.04684,14.73013,3.0,41.0,-25.12659,143.2292,143.5004,69.44444,65.0,45.0,1,0,3737.0,0.01898776,0.0,0.0,16.0,197.1933,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,525.463,525.463,319.5232,1378.741,1390,265.3993,13.74463
2025-02-07 22:08:00,5230.0,5200.0,53.37891,78.02626,63.0,0.0,0.0,30.5,0.05848122,100.5678,87.77488,0.0,3.142357,4.669453,0.0,68.41146,67.29224,432.2996,0.0,2.554253,3.733662,3.5,10.04865,14.68854,3.0,24.0,-25.15915,142.8819,143.6415,69.44444,65.0,45.0,1,0,3746.0,0.01898776,0.0,0.0,16.0,212.6736,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.5949,524.5949,303.9826,1382.403,1390,281.0851,13.74463
2025-02-07 22:08:30,5230.0,5200.0,53.15104,78.16263,63.0,0.0,0.0,30.5,0.05848122,100.6076,93.07726,0.0,3.038191,4.46789,0.0,68.00058,67.19034,431.1738,0.0,2.586262,3.803294,3.5,10.01519,14.7281,3.0,6.0,-25.06149,143.2292,143.457,69.44444,65.0,45.0,1,0,3755.0,0.01898776,0.0,0.0,16.0,212.5289,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,523.7269,523.7269,299.9721,1381.047,1390,280.5295,13.74463
2025-02-07 22:09:00,5230.0,5200.0,53.07943,78.29385,63.0,0.0,0.0,30.5,0.05848122,100.7668,90.63947,0.0,2.86458,4.225347,0.0,67.79514,67.06046,431.1738,0.0,2.552625,3.765203,3.5,10.05859,14.83675,3.0,31.0,-25.14287,141.6667,143.1207,69.44444,65.0,45.0,1,0,3760.0,0.01898776,0.0,0.0,16.0,207.1759,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,523.7269,523.7269,294.959,1382.539,1390,274.9711,13.74463
2025-02-07 22:09:30,5230.0,5200.0,53.22266,78.50512,63.0,0.0,0.0,30.5,0.05848122,100.0145,86.62471,0.0,2.621524,3.866832,0.0,67.79514,66.9501,431.1738,0.0,2.558593,3.774006,3.5,10.06854,14.85142,3.0,14.0,-25.25681,146.0938,143.1315,69.44444,65.0,45.0,1,0,3735.0,0.01898776,0.0,0.0,16.0,213.5417,0.3,1.0,0.0,0,69.44444,54.1088,76.0,65.0,0,1,524.8843,524.8843,297.7162,1381.522,1390,281.3368,13.74463
2025-02-07 22:10:00,5230.0,5200.0,53.23568,78.52431,63.0,0.0,0.0,30.5,0.05848122,100.2894,87.97743,0.0,2.569441,3.790007,0.0,67.79514,66.82185,431.1738,0.0,2.588975,3.818821,3.5,10.04413,14.81541,3.0,39.0,-25.24053,143.2292,142.9904,69.44444,65.0,45.0,1,0,3751.0,0.01898776,0.0,0.0,16.0,213.5417,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.3055,524.3055,293.9563,1383.15,1390,281.3368,13.74463
2025-02-07 22:10:30,5230.0,5200.0,53.37891,78.86896,63.0,0.0,0.0,30.5,0.05848122,100.8789,89.6412,0.0,2.569441,3.790007,0.0,67.79514,66.7109,431.1738,0.0,2.575954,3.811164,3.5,10.02242,14.7834,3.0,22.0,-25.12659,143.4896,143.6523,69.44444,65.0,45.0,1,0,3759.0,0.01898776,0.0,0.0,16.0,199.0741,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.6204,525.463,295.7109,1381.997,1390,266.6638,13.74463
2025-02-07 22:11:00,5230.0,5200.0,53.20313,78.35411,63.0,0.0,0.0,30.5,0.05848122,100.3942,86.08941,0.0,2.951385,4.340235,0.0,68.00058,66.58913,431.1738,0.0,2.541232,3.737074,3.5,10.01248,14.72411,3.0,5.0,-25.1917,144.9653,143.4136,69.44444,65.0,45.0,1,0,3767.0,0.01898776,0.0,0.0,16.0,197.9167,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.0417,526.0417,284.9327,1382.268,1390,265.9172,13.74463
2025-02-07 22:11:30,5230.0,5200.0,53.13151,78.60889,63.0,0.0,0.0,30.5,0.05848122,101.2225,86.97916,0.0,2.86458,4.23819,0.0,67.5897,66.47998,432.2996,0.0,2.56022,3.787885,3.5,10.01248,14.81362,3.0,30.0,-25.41957,144.2708,143.8259,69.44444,65.0,45.0,1,0,3757.0,0.01898776,0.0,0.0,16.0,197.772,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,525.463,525.463,297.2149,1381.047,1390,265.3617,13.74463
2025-02-07 22:12:00,5230.0,5200.0,53.27474,78.22636,63.0,0.0,0.0,30.5,0.05848122,101.2768,92.49855,0.0,2.934024,4.308197,0.0,68.1033,66.47998,431.1738,0.0,2.569444,3.772862,3.5,10.01881,14.71119,3.0,13.0,-25.14287,143.75,143.7934,69.44444,65.0,45.0,1,0,3770.0,0.01898776,0.0,0.0,16.0,198.64,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,525.7523,525.7523,300.2227,1382.064,1390,266.7433,13.74463
2025-02-07 22:12:30,5230.0,5200.0,53.35938,78.35064,63.0,0.0,0.0,30.5,0.05848122,101.2912,90.11863,0.0,2.760413,4.053273,0.0,68.1033,66.36773,431.1738,0.0,2.562933,3.763303,3.5,10.05588,14.76563,3.0,38.0,-25.17542,144.4444,143.8259,69.44444,65.0,45.0,1,0,3758.0,0.01898776,0.0,0.0,16.0,198.0613,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,528.0671,528.0671,297.2149,1381.318,1390,266.1646,13.74463
2025-02-07 22:13:00,5230.0,5200.0,53.28776,78.48224,63.0,0.0,0.0,30.5,0.05848122,99.91681,86.27026,0.0,2.760413,4.065537,0.0,67.89786,66.23981,431.1738,0.0,2.560763,3.771493,3.5,10.01881,14.7557,3.0,19.0,-25.15915,143.8368,144.1515,69.44444,65.0,45.0,1,0,3762.0,0.01898776,0.0,0.0,16.0,200.2315,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,527.1991,527.1991,295.9616,1382.268,1390,268.1293,13.74463
2025-02-07 22:13:30,5230.0,5200.0,53.28776,78.48224,63.0,0.0,0.0,30.5,0.05848122,100.4919,87.75318,0.0,2.725691,4.014399,0.0,67.89786,66.23981,431.1738,0.0,2.571614,3.787474,3.5,10.0179,14.75437,3.0,3.0,-25.25681,143.8368,143.7717,69.44444,65.0,45.0,1,0,3783.0,0.01898776,0.0,0.0,16.0,201.5336,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,526.9097,526.9097,286.4367,1384.506,1390,269.4314,13.74463
2025-02-07 22:14:00,5230.0,5200.0,53.13151,78.4896,63.0,0.0,0.0,30.5,0.05848122,100.5317,91.31221,0.0,2.86458,4.231759,0.0,67.69242,66.13254,431.1738,0.0,2.562933,3.786145,3.5,10.05407,14.85258,3.0,28.0,-25.09404,143.2292,143.6523,69.44444,65.0,45.0,1,0,3743.0,0.01898776,0.0,0.0,16.0,198.7847,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,528.9352,528.9352,298.4681,1381.047,1390,266.4771,13.74463
2025-02-07 22:14:30,5230.0,5200.0,53.20313,78.00356,63.0,0.0,0.0,30.5,0.05848122,101.331,94.96528,0.0,3.281246,4.810787,0.0,68.20602,66.13254,432.2996,0.0,2.562933,3.757635,3.5,10.01971,14.69036,3.0,11.0,-25.04521,144.184,144.2708,69.44444,65.0,45.0,1,0,3770.0,0.01898776,0.0,0.0,16.0,198.4954,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,526.6204,526.6204,300.9747,1381.318,1390,266.7014,13.74463
2025-02-07 22:15:00,5230.0,5200.0,53.27474,77.64084,63.0,0.0,0.0,30.5,0.05848122,100.0,89.69907,0.0,3.559024,5.186804,0.0,68.6169,66.03207,432.2996,0.0,2.568901,3.743832,3.5,10.06131,14.66302,3.0,35.0,-25.56606,144.0104,143.4136,69.44444,65.0,45.0,1,0,3755.0,0.01898776,0.0,0.0,16.0,199.3634,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,525.463,525.463,306.9904,1381.251,1390,267.9803,13.74463
2025-02-07 22:15:30,5230.0,5200.0,53.27474,77.64084,63.0,0.0,0.0,30.5,0.05848122,100.4738,89.4893,0.0,3.506941,5.1109,0.0,68.6169,66.03207,432.2996,0.0,2.575954,3.75411,3.5,10.06583,14.6696,3.0,19.0,-25.25681,143.6632,143.5872,69.44444,65.0,45.0,1,0,3743.0,0.01898776,0.0,0.0,16.0,215.2778,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.6204,526.6204,298.9695,1382.946,1390,283.8947,13.74463
2025-02-07 22:16:00,5230.0,5200.0,53.51563,77.99191,63.0,0.0,0.0,30.5,0.05848122,100.3364,94.03935,0.0,3.17708,4.630171,0.0,68.6169,65.91784,431.1738,0.0,2.571614,3.747785,3.5,10.03418,14.62348,3.0,1.0,-25.37074,144.184,143.1749,69.44444,65.0,45.0,1,0,3737.0,0.01898776,0.0,0.0,16.0,214.4097,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,526.6204,526.6204,300.9747,1381.793,1390,283.0266,13.74463
2025-02-07 22:16:30,5230.0,5200.0,53.18359,78.56654,63.0,0.0,0.0,30.5,0.05848122,100.3472,89.46759,0.0,2.638885,3.898347,0.0,67.69242,65.91784,431.1738,0.0,2.558593,3.779733,3.5,10.02242,14.80583,3.0,26.0,-25.15915,143.2292,143.2834,69.44444,65.0,45.0,1,0,3744.0,0.01898776,0.0,0.0,16.0,208.1887,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,524.5949,524.5949,298.9695,1380.03,1390,275.8811,13.74463
2025-02-07 22:17:00,5230.0,5200.0,52.24609,78.97931,63.0,0.0,0.0,30.5,0.05848122,100.3111,86.25578,0.0,2.291663,3.464258,0.0,66.15162,65.81196,431.1738,0.0,2.501084,3.780836,3.5,9.871419,14.92241,3.0,9.0,-25.33819,143.75,143.9236,69.44444,65.0,45.0,1,0,3732.0,0.01898776,0.0,0.0,16.0,213.5417,0.3,1.0,0.0,0,69.27083,54.1088,76.0,65.0,0,1,526.6204,526.6204,288.1913,1383.76,1390,279.6933,13.74463
2025-02-07 22:17:30,5230.0,5200.0,51.79688,78.422,63.0,0.0,0.0,30.5,0.05848122,100.8174,87.65914,0.0,2.604163,3.94278,0.0,66.0489,65.69197,430.0481,0.0,2.493489,3.775216,3.5,9.812645,14.85664,3.0,34.0,-25.51723,143.1423,143.0881,69.44444,65.0,45.0,1,0,3753.0,0.01898776,0.0,0.0,16.0,208.3333,0.3,1.0,0.0,0,69.09722,54.1088,76.0,65.0,0,1,525.463,525.463,297.4655,1381.318,1390,274.3822,13.74463
2025-02-07 22:18:00,5230.0,5200.0,51.86849,78.77546,63.0,0.0,0.0,30.5,0.05848122,100.4485,91.31944,0.0,2.517357,3.823246,0.0,65.84346,65.69197,430.0481,0.0,2.493489,3.786995,3.5,9.780996,14.85492,3.0,17.0,-25.54978,142.7951,143.457,69.44444,65.0,45.0,1,0,3760.0,0.01898776,0.0,0.0,16.0,200.5208,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,526.331,526.331,298.7188,1381.183,1390,266.3643,13.74463
2025-02-07 22:18:30,5230.0,5200.0,52.02474,78.40121,63.0,0.0,0.0,30.5,0.05848122,100.9404,89.73524,0.0,2.934024,4.42157,0.0,66.35706,65.58723,430.0481,0.0,2.507595,3.778941,3.5,9.759295,14.70724,3.0,42.0,-25.04521,143.75,143.3268,69.44444,65.0,45.0,1,0,3763.0,0.01898776,0.0,0.0,16.0,196.9039,0.3,1.0,0.0,0,68.92361,54.1088,76.0,65.0,0,1,525.7523,525.7523,296.7136,1379.284,1390,263.261,13.74463
2025-02-07 22:19:00,5230.0,5200.0,51.79688,78.54416,63.0,0.0,0.0,30.5,0.05848122,100.8644,86.93576,0.0,2.70833,4.106879,0.0,65.94618,65.58723,430.0481,0.0,2.502169,3.79426,3.5,9.779188,14.82904,3.0,24.0,-25.12659,143.8368,143.967,69.44444,65.0,45.0,1,0,3753.0,0.01898776,0.0,0.0,16.0,198.206,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,525.7523,525.7523,293.7057,1382.132,1390,264.1522,13.74463
2025-02-07 22:19:30,5230.0,5200.0,51.72526,78.43556,63.0,0.0,0.0,30.5,0.05848122,100.5498,90.29224,0.0,2.743052,4.159531,0.0,65.94618,65.58723,430.0481,0.0,2.502169,3.79426,3.5,9.779188,14.82904,3.0,7.0,-25.24053,144.8785,143.3702,69.44444,65.0,45.0,1,0,3757.0,0.01898776,0.0,0.0,16.0,198.9294,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,524.3055,524.3055,301.2253,1381.115,1390,264.8756,13.74463
2025-02-07 22:20:00,5230.0,5200.0,51.86849,78.40849,63.0,0.0,0.0,30.5,0.05848122,101.0417,90.18374,0.0,2.743052,4.146613,0.0,66.15162,65.58723,430.0481,0.0,2.495659,3.772635,3.5,9.769241,14.76795,3.0,32.0,-25.27308,143.5764,143.8368,69.44444,65.0,45.0,1,0,3767.0,0.01898776,0.0,0.0,16.0,200.3762,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,523.1481,523.1481,300.9747,1382.064,1390,266.5278,13.74463
2025-02-07 22:20:30,5230.0,5200.0,51.88151,78.42818,63.0,0.0,0.0,30.5,0.05848122,100.8464,87.88339,0.0,2.829857,4.277835,0.0,66.15162,65.58723,431.1738,0.0,2.516818,3.80462,3.5,9.78371,14.78983,3.0,15.0,-25.07777,143.6632,143.6957,69.44444,65.0,45.0,1,0,3771.0,0.01898776,0.0,0.0,16.0,205.2951,0.3,1.0,0.0,0,68.75,54.1088,76.0,65.0,0,1,523.7269,523.7269,286.4367,1383.217,1390,271.4467,13.74463
2025-02-07 22:21:00,5230.0,5200.0,51.86849,77.68472,63.0,0.0,0.0,30.5,0.05848122,100.4847,86.54514,0.0,3.194441,4.784393,0.0,66.76794,65.58723,431.1738,0.0,2.499999,3.74431,3.5,9.823495,14.71289,3.0,40.0,-25.25681,144.2708,143.4462,69.44444,65.0,45.0,1,0,3755.0,0.01898776,0.0,0.0,16.0,203.7037,0.3,1.0,0.0,0,68.57639,54.1088,76.0,65.0,0,1,523.7269,523.7269,296.2122,1382.471,1390,270.4716,13.74463
2025-02-07 22:21:30,5230.0,5200.0,51.97916,77.85048,63.0,0.0,0.0,30.5,0.05848122,100.0289,91.27604,0.0,3.402774,5.096419,0.0,66.76794,65.48711,431.1738,0.0,2.503797,3.749998,3.5,9.769241,14.63163,3.0,23.0,-25.20798,142.1875,143.533,69.44444,65.0,45.0,1,0,3755.0,0.01898776,0.0,0.0,16.0,200.8102,0.3,1.0,0.0,0,68.57639,54.1088,76.0,65.0,0,1,523.7269,523.7269,297.7162,1382.946,1390,267.5781,13.74463
